OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
824628,2f7639fc,05/29/2015 01:00:00 PM,Friday,May,29,2015,13,5,29,2015,GRAND LARCENY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038000,196438,"(40.7056986630001, -73.806137883)"
824634,3e834033,05/29/2015 01:30:00 PM,Friday,May,29,2015,13,5,29,2015,ROBBERY,FELONY,C,107,QUEENS,N.Y. POLICE DEPT,1039737,198104,"(40.710260707, -73.799859227)"
824635,46709b5,05/29/2015 01:30:00 PM,Friday,May,29,2015,13,5,29,2015,ROBBERY,FELONY,C,108,QUEENS,N.Y. POLICE DEPT,1002417,209014,"(40.740361335, -73.934443326)"
824640,bcd3d7e2,05/29/2015 01:50:00 PM,Friday,May,29,2015,13,5,29,2015,GRAND LARCENY,FELONY,C,107,QUEENS,N.Y. POLICE DEPT,1038861,197332,"(40.708147205, -73.8030252189999)"
824644,1cba2ee8,05/29/2015 02:00:00 PM,Friday,May,29,2015,14,5,29,2015,ROBBERY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1039318,196300,"(40.7053117830001, -73.801385312)"
824645,f663cf43,05/29/2015 02:00:00 PM,Friday,May,29,2015,14,5,29,2015,ROBBERY,FELONY,C,107,QUEENS,N.Y. POLICE DEPT,1044128,198971,"(40.7126117830001, -73.784013192)"
824679,1fa7f83e,03/31/2015 08:00:00 AM,Tuesday,Mar,31,2015,8,4,7,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1016569,214314,"(40.7548681000001, -73.883348462)"
824684,190c715,03/31/2015 09:00:00 AM,Tuesday,Mar,31,2015,9,4,6,2015,GRAND LARCENY,FELONY,J,107,QUEENS,N.Y. POLICE DEPT,1034418,202137,"(40.721362062, -73.8190148049999)"
824942,fa0ef2dc,05/29/2015 03:00:00 PM,Friday,May,29,2015,15,5,29,2015,ROBBERY,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1024714,184778,"(40.673765415, -73.854127277)"
824943,2cca6529,05/29/2015 03:00:00 PM,Friday,May,29,2015,15,5,29,2015,GRAND LARCENY,FELONY,A,103,QUEENS,N.Y. TRANSIT POLICE,1037559,194576,"(40.70059059, -73.8077431999999)"
824944,6cf8f9f,05/29/2015 03:00:00 PM,Friday,May,29,2015,15,6,1,2015,GRAND LARCENY,FELONY,D,112,QUEENS,N.Y. POLICE DEPT,1021974,206302,"(40.7328557770001, -73.8638844879999)"
824945,f833287b,05/29/2015 03:00:00 PM,Friday,May,29,2015,15,5,29,2015,BURGLARY,FELONY,G,108,QUEENS,N.Y. POLICE DEPT,1008382,211068,"(40.7459847870001, -73.912910445)"
824981,77e25995,03/31/2015 10:30:00 AM,Tuesday,Mar,31,2015,10,4,17,2015,GRAND LARCENY,FELONY,B,109,QUEENS,N.Y. POLICE DEPT,1037088,208823,"(40.7396979120001, -73.809330012)"
824984,4a7281e8,03/31/2015 10:42:00 AM,Tuesday,Mar,31,2015,10,3,31,2015,GRAND LARCENY,FELONY,A,110,QUEENS,HEALTH & HOSP CORP,1015948,210428,"(40.7442042660001, -73.885608229)"
825235,86d9b692,05/29/2015 03:30:00 PM,Friday,May,29,2015,15,5,30,2015,ROBBERY,FELONY,C,107,QUEENS,N.Y. POLICE DEPT,1038901,199934,"(40.715288813, -73.8028598229999)"
825236,c7ee63af,05/29/2015 03:30:00 PM,Friday,May,29,2015,15,6,29,2015,GRAND LARCENY,FELONY,U,109,QUEENS,N.Y. POLICE DEPT,1044970,224494,"(40.782660053, -73.78074556)"
825239,19d00510,05/29/2015 03:43:00 PM,Friday,May,29,2015,15,6,17,2015,GRAND LARCENY,FELONY,H,109,QUEENS,N.Y. POLICE DEPT,1036353,217350,"(40.7631066820001, -73.811916259)"
825243,e68a4416,05/29/2015 04:30:00 PM,Friday,May,29,2015,16,5,31,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,M,108,QUEENS,N.Y. POLICE DEPT,1010249,209534,"(40.741769049, -73.906178483)"
825272,84b3bfba,03/31/2015 11:20:00 AM,Tuesday,Mar,31,2015,11,3,31,2015,GRAND LARCENY,FELONY,I,109,QUEENS,N.Y. POLICE DEPT,1031259,216182,"(40.7599293800001, -73.8303130689999)"
825282,cc4bb034,03/31/2015 12:00:00 PM,Tuesday,Mar,31,2015,12,6,2,2015,GRAND LARCENY,FELONY,C,110,QUEENS,N.Y. POLICE DEPT,1017500,207402,"(40.7358929540001, -73.880022262)"
825288,ba6fcadf,03/31/2015 12:30:00 PM,Tuesday,Mar,31,2015,12,3,31,2015,GRAND LARCENY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1029894,214900,"(40.756417775, -73.835249002)"
825533,9c2f5b16,05/29/2015 05:00:00 PM,Friday,May,29,2015,17,6,1,2015,BURGLARY,FELONY,C,105,QUEENS,N.Y. POLICE DEPT,1058955,178288,"(40.6557291600001, -73.730759759)"
825534,875be636,05/29/2015 05:00:00 PM,Friday,May,29,2015,17,5,31,2015,BURGLARY,FELONY,I,104,QUEENS,N.Y. POLICE DEPT,1007834,196572,"(40.7061982810001, -73.914938943)"
825535,ea931255,05/29/2015 05:00:00 PM,Friday,May,29,2015,17,6,2,2015,GRAND LARCENY,FELONY,D,109,QUEENS,N.Y. POLICE DEPT,1034772,213149,"(40.7515852070001, -73.817655019)"
825538,e868d674,05/29/2015 05:10:00 PM,Friday,May,29,2015,17,6,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,P,114,QUEENS,N.Y. POLICE DEPT,1003160,220692,"(40.772412907, -73.931729267)"
825547,b30c64fa,05/29/2015 05:30:00 PM,Friday,May,29,2015,17,5,30,2015,BURGLARY,FELONY,,109,QUEENS,N.Y. POLICE DEPT,1037414,215446,"(40.757874385, -73.808101254)"
825577,e781fab7,03/31/2015 01:00:00 PM,Tuesday,Mar,31,2015,13,4,3,2015,GRAND LARCENY,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1015139,211201,"(40.7463288180001, -73.8885242329999)"
825579,414352bb,03/31/2015 01:00:00 PM,Tuesday,Mar,31,2015,13,3,31,2015,GRAND LARCENY,FELONY,,109,QUEENS,N.Y. POLICE DEPT,1031049,214602,"(40.7555938040001, -73.831082103)"
825586,20ab5201,03/31/2015 01:30:00 PM,Tuesday,Mar,31,2015,13,5,19,2015,GRAND LARCENY,FELONY,N,105,QUEENS,N.Y. POLICE DEPT,1063908,213443,"(40.7521776900001, -73.7124931019999)"
825839,469bc746,05/29/2015 06:00:00 PM,Friday,May,29,2015,18,6,3,2015,BURGLARY,FELONY,E,108,QUEENS,N.Y. POLICE DEPT,1001524,206701,"(40.734014512, -73.9376717769999)"
825842,39ca18c7,05/29/2015 06:00:00 PM,Friday,May,29,2015,18,5,29,2015,GRAND LARCENY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1018212,213827,"(40.753525252, -73.877420646)"
825853,d4712a9f,05/29/2015 06:30:00 PM,Friday,May,29,2015,18,5,30,2015,GRAND LARCENY,FELONY,J,111,QUEENS,N.Y. POLICE DEPT,1048868,217877,"(40.7644705430001, -73.7667338319999)"
825877,a03ab67b,03/31/2015 02:03:00 PM,Tuesday,Mar,31,2015,14,3,31,2015,ROBBERY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1008811,194221,"(40.6997426820001, -73.911423687)"
825881,2f7a43db,03/31/2015 02:30:00 PM,Tuesday,Mar,31,2015,14,3,31,2015,BURGLARY,FELONY,H,104,QUEENS,N.Y. POLICE DEPT,1010650,199007,"(40.7128738230001, -73.9047726869999)"
825884,6c01423b,03/31/2015 02:45:00 PM,Tuesday,Mar,31,2015,14,4,1,2015,ROBBERY,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1051528,181853,"(40.6655738050001, -73.757491436)"
825890,b2720ce2,03/31/2015 03:00:00 PM,Tuesday,Mar,31,2015,15,4,16,2015,GRAND LARCENY,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1056829,198987,"(40.7125606270001, -73.738199)"
826142,78dce40b,05/29/2015 07:00:00 PM,Friday,May,29,2015,19,6,1,2015,GRAND LARCENY,FELONY,,101,QUEENS,N.Y. POLICE DEPT,1049355,160950,"(40.608215967, -73.765525865)"
826145,a1606825,05/29/2015 07:00:00 PM,Friday,May,29,2015,19,5,29,2015,GRAND LARCENY,FELONY,,110,QUEENS,N.Y. POLICE DEPT,1027350,214375,"(40.754989552, -73.8444349379999)"
826149,e81c5c88,05/29/2015 07:15:00 PM,Friday,May,29,2015,19,5,30,2015,BURGLARY,FELONY,E,114,QUEENS,N.Y. POLICE DEPT,1005693,216416,"(40.760670616, -73.922597832)"
826151,a14b20e4,05/29/2015 07:18:00 PM,Friday,May,29,2015,19,5,29,2015,FELONY ASSAULT,FELONY,E,113,QUEENS,N.Y. POLICE DEPT,1051638,185283,"(40.674987517, -73.757060643)"
826182,fa84301e,03/31/2015 03:40:00 PM,Tuesday,Mar,31,2015,15,3,31,2015,GRAND LARCENY,FELONY,H,113,QUEENS,N.Y. POLICE DEPT,1045416,186500,"(40.678373075, -73.7794804609999)"
826189,f790002d,03/31/2015 04:00:00 PM,Tuesday,Mar,31,2015,16,4,2,2015,BURGLARY,FELONY,G,105,QUEENS,N.Y. POLICE DEPT,1056927,192064,"(40.693557895, -73.737920215)"
826439,72386c84,05/29/2015 07:45:00 PM,Friday,May,29,2015,19,5,29,2015,FELONY ASSAULT,FELONY,K,109,QUEENS,N.Y. POLICE DEPT,1035905,218085,"(40.765126691, -73.8135278299999)"
826440,8546fa73,05/29/2015 07:47:00 PM,Friday,May,29,2015,19,5,29,2015,GRAND LARCENY,FELONY,I,115,QUEENS,N.Y. TRANSIT POLICE,1022285,212504,"(40.7498773740001, -73.862727261)"
826489,e22b86a8,03/31/2015 05:30:00 PM,Tuesday,Mar,31,2015,17,4,9,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1026054,186706,"(40.6790511070001, -73.84928458)"
826490,2f4a1fe0,03/31/2015 05:30:00 PM,Tuesday,Mar,31,2015,17,3,31,2015,GRAND LARCENY,FELONY,F,102,QUEENS,N.Y. POLICE DEPT,1034424,195429,"(40.7029502010001, -73.81904315)"
826494,256edbb9,03/31/2015 05:50:00 PM,Tuesday,Mar,31,2015,17,3,31,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1016357,212065,"(40.7486959410001, -73.8841243969999)"
826495,c39292ba,03/31/2015 05:55:00 PM,Tuesday,Mar,31,2015,17,3,31,2015,FELONY ASSAULT,FELONY,I,103,QUEENS,N.Y. POLICE DEPT,1043019,195672,"(40.703564269, -73.788042288)"
826740,92dc0fe8,05/29/2015 09:30:00 PM,Friday,May,29,2015,21,5,30,2015,GRAND LARCENY,FELONY,C,114,QUEENS,N.Y. POLICE DEPT,1005654,214122,"(40.7543742670001, -73.922745915)"
826741,14487d46,05/29/2015 09:30:00 PM,Friday,May,29,2015,21,5,30,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,114,QUEENS,N.Y. POLICE DEPT,1010964,219609,"(40.7694202180001, -73.903558227)"
826749,68d6432c,05/29/2015 10:00:00 PM,Friday,May,29,2015,22,5,29,2015,ROBBERY,FELONY,F,103,QUEENS,N.Y. POLICE DEPT,1038464,192970,"(40.696177006, -73.804492266)"
826752,7f6fefc4,05/29/2015 10:01:00 PM,Friday,May,29,2015,22,5,30,2015,ROBBERY,FELONY,F,102,QUEENS,N.Y. POLICE DEPT,1032780,195115,"(40.7020975140001, -73.8249746719999)"
826756,6980e755,05/29/2015 10:20:00 PM,Friday,May,29,2015,22,5,29,2015,ROBBERY,FELONY,,110,QUEENS,N.Y. POLICE DEPT,1018367,207500,"(40.7361586380001, -73.8768932899999)"
826757,3a6c9d1d,05/29/2015 10:26:00 PM,Friday,May,29,2015,22,10,9,2015,GRAND LARCENY,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1023128,198652,"(40.7118534030001, -73.8597647839999)"
826785,8b5478fc,03/31/2015 06:45:00 PM,Tuesday,Mar,31,2015,18,3,31,2015,FELONY ASSAULT,FELONY,I,110,QUEENS,N.Y. POLICE DEPT,1022047,207922,"(40.7373019620001, -73.863611987)"
826786,122a3650,03/31/2015 06:50:00 PM,Tuesday,Mar,31,2015,18,3,31,2015,ROBBERY,FELONY,C,102,QUEENS,N.Y. POLICE DEPT,1027970,191769,"(40.6929386080001, -73.842343946)"
826788,1a006185,03/31/2015 07:00:00 PM,Tuesday,Mar,31,2015,19,3,31,2015,FELONY ASSAULT,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1053905,160709,"(40.6075198770001, -73.749141618)"
826790,e72dfeb1,03/31/2015 07:00:00 PM,Tuesday,Mar,31,2015,19,4,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,107,QUEENS,N.Y. POLICE DEPT,1033722,205506,"(40.730613051, -73.821500929)"
826792,776a43b2,03/31/2015 07:00:00 PM,Tuesday,Mar,31,2015,19,3,31,2015,FELONY ASSAULT,FELONY,R,114,QUEENS,N.Y. POLICE DEPT,997825,216459,"(40.7608042200001, -73.9509991579999)"
827043,f1b0891,05/29/2015 10:40:00 PM,Friday,May,29,2015,22,5,30,2015,GRAND LARCENY,FELONY,D,112,QUEENS,N.Y. POLICE DEPT,1022107,205479,"(40.7305962780001, -73.863409224)"
827048,aeea7830,05/29/2015 11:00:00 PM,Friday,May,29,2015,23,5,30,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1021784,197742,"(40.709361475, -73.864617785)"
827051,468cc23a,05/29/2015 11:00:00 PM,Friday,May,29,2015,23,5,30,2015,GRAND LARCENY,FELONY,B,109,QUEENS,N.Y. POLICE DEPT,1036692,213462,"(40.7524331330001, -73.810722843)"
827057,6651f68f,05/29/2015 11:30:00 PM,Friday,May,29,2015,23,5,30,2015,GRAND LARCENY,FELONY,J,111,QUEENS,N.Y. POLICE DEPT,1047516,217994,"(40.764801456, -73.771613357)"
827059,1340b435,05/29/2015 11:40:00 PM,Friday,May,29,2015,23,5,30,2015,ROBBERY,FELONY,B,110,QUEENS,N.Y. POLICE DEPT,1016451,206553,"(40.7335665410001, -73.883811529)"
827093,87867dfa,03/31/2015 08:00:00 PM,Tuesday,Mar,31,2015,20,4,1,2015,ROBBERY,FELONY,C,112,QUEENS,N.Y. POLICE DEPT,1021340,205448,"(40.73051444, -73.8661768109999)"
827094,9e12ea10,03/31/2015 08:00:00 PM,Tuesday,Mar,31,2015,20,3,31,2015,FELONY ASSAULT,FELONY,K,108,QUEENS,N.Y. POLICE DEPT,1013628,210258,"(40.7437456700001, -73.893981487)"
827097,9a222661,03/31/2015 08:00:00 PM,Tuesday,Mar,31,2015,20,4,1,2015,GRAND LARCENY,FELONY,,104,QUEENS,N.Y. POLICE DEPT,1013764,195875,"(40.70426739, -73.89355376)"
827099,2cc61f0e,03/31/2015 08:05:00 PM,Tuesday,Mar,31,2015,20,4,1,2015,FELONY ASSAULT,FELONY,D,104,QUEENS,N.Y. POLICE DEPT,1011990,197484,"(40.708689452, -73.899945385)"
827343,dca04be3,06/05/2015 12:00:00 AM,Friday,Jun,5,2015,0,6,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,J,105,QUEENS,N.Y. POLICE DEPT,1052252,199760,"(40.7147186820001, -73.754700971)"
827350,df2c4b0d,06/05/2015 12:50:00 AM,Friday,Jun,5,2015,0,6,5,2015,ROBBERY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1036081,194588,"(40.700632307, -73.81307348)"
827380,6b6665de,03/31/2015 08:05:00 PM,Tuesday,Mar,31,2015,20,3,31,2015,FELONY ASSAULT,FELONY,D,104,QUEENS,N.Y. POLICE DEPT,1011990,197484,"(40.708689452, -73.899945385)"
827389,b75e607f,03/31/2015 09:00:00 PM,Tuesday,Mar,31,2015,21,4,1,2015,GRAND LARCENY,FELONY,A,113,QUEENS,N.Y. POLICE DEPT,1040991,182782,"(40.668197494, -73.795465094)"
827398,41cacc2e,03/31/2015 10:00:00 PM,Tuesday,Mar,31,2015,22,4,1,2015,GRAND LARCENY,FELONY,G,112,QUEENS,N.Y. POLICE DEPT,1027766,202594,"(40.7226516370001, -73.843009626)"
827399,3fc6b374,03/31/2015 10:15:00 PM,Tuesday,Mar,31,2015,22,3,31,2015,ROBBERY,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1039709,196693,"(40.7063880310001, -73.799971844)"
827652,624d863b,06/05/2015 03:00:00 AM,Friday,Jun,5,2015,3,6,5,2015,FELONY ASSAULT,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1046502,182029,"(40.6660936490001, -73.775606427)"
827653,1b808265,06/05/2015 03:00:00 AM,Friday,Jun,5,2015,3,6,5,2015,BURGLARY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1039729,221535,"(40.77457285, -73.7996948269999)"
827655,2192926f,06/05/2015 03:05:00 AM,Friday,Jun,5,2015,3,6,5,2015,ROBBERY,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1014231,210372,"(40.7440565470001, -73.891804861)"
827657,428b65b2,06/05/2015 03:30:00 AM,Friday,Jun,5,2015,3,6,5,2015,BURGLARY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1039729,221535,"(40.77457285, -73.7996948269999)"
827660,c188eb4b,06/05/2015 03:55:00 AM,Friday,Jun,5,2015,3,6,25,2015,BURGLARY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1039729,221535,"(40.77457285, -73.7996948269999)"
827662,cc97b47b,06/05/2015 04:00:00 AM,Friday,Jun,5,2015,4,6,5,2015,GRAND LARCENY,FELONY,D,103,QUEENS,N.Y. POLICE DEPT,1047362,199500,"(40.7140412800001, -73.772342797)"
827688,f7263c04,03/31/2015 10:30:00 PM,Tuesday,Mar,31,2015,22,3,31,2015,FELONY ASSAULT,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038645,196459,"(40.7057523620001, -73.803811358)"
827689,e9296c40,03/31/2015 10:30:00 PM,Tuesday,Mar,31,2015,22,4,2,2015,GRAND LARCENY,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1056072,197906,"(40.709599729, -73.740941118)"
827692,84f16cf,03/31/2015 10:36:00 PM,Tuesday,Mar,31,2015,22,3,31,2015,BURGLARY,FELONY,C,109,QUEENS,N.Y. POLICE DEPT,1031669,213979,"(40.753880527, -73.828848633)"
827695,174b3bec,03/31/2015 11:00:00 PM,Tuesday,Mar,31,2015,23,4,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,106,QUEENS,N.Y. POLICE DEPT,1027072,186547,"(40.678609823, -73.845615381)"
827697,b7ad48f,03/31/2015 11:15:00 PM,Tuesday,Mar,31,2015,23,4,1,2015,ROBBERY,FELONY,B,112,QUEENS,N.Y. POLICE DEPT,1026756,202609,"(40.7226977190001, -73.846653281)"
827948,7e7d676b,06/05/2015 04:00:00 AM,Friday,Jun,5,2015,4,6,5,2015,FELONY ASSAULT,FELONY,P,114,QUEENS,N.Y. HOUSING POLICE,1002600,220917,"(40.7730316540001, -73.933750461)"
827950,bb48b82b,06/05/2015 04:05:00 AM,Friday,Jun,5,2015,4,6,25,2015,BURGLARY,FELONY,P,109,QUEENS,N.Y. POLICE DEPT,1039729,221535,"(40.77457285, -73.7996948269999)"
827959,9ea22c0e,06/05/2015 05:00:00 AM,Friday,Jun,5,2015,5,6,5,2015,FELONY ASSAULT,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1016672,211465,"(40.747047944, -73.882990428)"
827962,bdfbf98,06/05/2015 05:14:00 AM,Friday,Jun,5,2015,5,7,23,2015,BURGLARY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038029,194707,"(40.7009473100001, -73.80604711)"
827965,661df23c,06/05/2015 06:30:00 AM,Friday,Jun,5,2015,6,6,5,2015,BURGLARY,FELONY,K,105,QUEENS,N.Y. POLICE DEPT,1056495,200772,"(40.717462739, -73.7393846209999)"
827994,5c8d2a77,05/05/2015 01:30:00 AM,Tuesday,May,5,2015,1,5,5,2015,ROBBERY,FELONY,D,109,QUEENS,N.Y. POLICE DEPT,1033017,214345,"(40.7548777710001, -73.8239805589999)"
827995,62515f12,05/05/2015 01:30:00 AM,Tuesday,May,5,2015,1,5,5,2015,BURGLARY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1029894,214900,"(40.756417775, -73.835249002)"
828250,cad665d8,06/05/2015 07:30:00 AM,Friday,Jun,5,2015,7,6,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,K,104,QUEENS,N.Y. POLICE DEPT,1020577,202679,"(40.722917383, -73.868944739)"
828251,e03beef9,06/05/2015 07:30:00 AM,Friday,Jun,5,2015,7,6,5,2015,BURGLARY,FELONY,A,115,QUEENS,N.Y. POLICE DEPT,1021618,216344,"(40.7604200310001, -73.865113223)"
828256,e41ee420,06/05/2015 07:45:00 AM,Friday,Jun,5,2015,7,6,6,2015,BURGLARY,FELONY,I,113,QUEENS,N.Y. POLICE DEPT,1047109,192760,"(40.695543426, -73.773318334)"
828258,3207e819,06/05/2015 08:00:00 AM,Friday,Jun,5,2015,8,6,5,2015,GRAND LARCENY,FELONY,B,100,QUEENS,N.Y. POLICE DEPT,1033751,152439,"(40.5849559370001, -73.821785832)"
828259,2cadea9d,06/05/2015 08:00:00 AM,Friday,Jun,5,2015,8,6,6,2015,BURGLARY,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1049936,180733,"(40.6625116180001, -73.763240836)"
828261,16b128c5,06/05/2015 08:00:00 AM,Friday,Jun,5,2015,8,6,5,2015,FELONY ASSAULT,FELONY,M,113,QUEENS,N.Y. POLICE DEPT,1041265,191116,"(40.691070617, -73.7944068909999)"
828263,f5eb86de,06/05/2015 08:00:00 AM,Friday,Jun,5,2015,8,6,5,2015,GRAND LARCENY,FELONY,D,114,QUEENS,N.Y. POLICE DEPT,1008435,218626,"(40.7667294190001, -73.912691986)"
828265,b994c46d,06/05/2015 08:30:00 AM,Friday,Jun,5,2015,8,6,5,2015,BURGLARY,FELONY,J,113,QUEENS,N.Y. POLICE DEPT,1052862,190927,"(40.690469552, -73.752590551)"
828266,3cea9fcd,06/05/2015 08:50:00 AM,Friday,Jun,5,2015,8,6,5,2015,FELONY ASSAULT,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1018968,195945,"(40.704440635, -73.874784237)"
828267,241f2687,06/05/2015 09:00:00 AM,Friday,Jun,5,2015,9,6,12,2015,GRAND LARCENY,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1046420,156364,"(40.595649445, -73.7761384249999)"
828268,ae850716,06/05/2015 09:00:00 AM,Friday,Jun,5,2015,9,6,5,2015,BURGLARY,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1053970,157724,"(40.59932618, -73.748938336)"
828292,d7efe2cc,05/05/2015 03:45:00 AM,Tuesday,May,5,2015,3,5,11,2015,FELONY ASSAULT,FELONY,J,105,QUEENS,N.Y. POLICE DEPT,1052806,199596,"(40.7142642680001, -73.752704233)"
828298,1dbb9ad8,05/05/2015 04:38:00 AM,Tuesday,May,5,2015,4,5,5,2015,BURGLARY,FELONY,A,101,QUEENS,N.Y. POLICE DEPT,1055422,158770,"(40.6021856850001, -73.743698663)"
828305,47ecb0df,05/05/2015 06:00:00 AM,Tuesday,May,5,2015,6,5,17,2015,GRAND LARCENY,FELONY,B,102,QUEENS,N.Y. POLICE DEPT,1032018,191268,"(40.691542559, -73.827750153)"
828309,8cf054a9,05/05/2015 07:15:00 AM,Tuesday,May,5,2015,7,5,5,2015,FELONY ASSAULT,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1042432,197617,"(40.7089067000001, -73.7901425759999)"
828310,26de1c6b,05/05/2015 07:30:00 AM,Tuesday,May,5,2015,7,5,12,2015,BURGLARY,FELONY,F,112,QUEENS,N.Y. POLICE DEPT,1026758,204991,"(40.7292357110001, -73.84663102)"
828555,829f9bac,06/05/2015 09:00:00 AM,Friday,Jun,5,2015,9,6,11,2015,GRAND LARCENY,FELONY,G,112,QUEENS,N.Y. POLICE DEPT,1029345,201817,"(40.720511055, -73.837318317)"
828556,2e4383b5,06/05/2015 09:00:00 AM,Friday,Jun,5,2015,9,6,19,2015,GRAND LARCENY,FELONY,C,111,QUEENS,N.Y. POLICE DEPT,1059747,215076,"(40.7566963450001, -73.727492898)"
828557,2cd9a3a7,06/05/2015 09:00:00 AM,Friday,Jun,5,2015,9,7,29,2015,GRAND LARCENY,FELONY,E,114,QUEENS,N.Y. POLICE DEPT,1004674,215500,"(40.758158844, -73.926278936)"
828560,3b599402,06/05/2015 09:25:00 AM,Friday,Jun,5,2015,9,6,5,2015,ROBBERY,FELONY,C,107,QUEENS,N.Y. POLICE DEPT,1040972,200344,"(40.7164011260001, -73.7953857109999)"
828565,94b66c9b,06/05/2015 10:00:00 AM,Friday,Jun,5,2015,10,6,8,2015,BURGLARY,FELONY,M,113,QUEENS,N.Y. POLICE DEPT,1043346,189040,"(40.6853588380001, -73.7869211)"
828571,a98196a4,06/05/2015 10:30:00 AM,Friday,Jun,5,2015,10,6,5,2015,GRAND LARCENY,FELONY,M,113,QUEENS,N.Y. POLICE DEPT,1042488,189947,"(40.687854026, -73.7900069089999)"
828595,8d0b2212,05/05/2015 08:00:00 AM,Tuesday,May,5,2015,8,6,2,2015,GRAND LARCENY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1021474,211212,"(40.746334613, -73.865661432)"
828596,ff12386b,05/05/2015 08:00:00 AM,Tuesday,May,5,2015,8,5,23,2015,GRAND LARCENY,FELONY,E,115,QUEENS,N.Y. POLICE DEPT,1014645,216820,"(40.761753249, -73.890281659)"
828612,f5d30891,05/05/2015 09:45:00 AM,Tuesday,May,5,2015,9,5,6,2015,GRAND LARCENY,FELONY,D,100,QUEENS,N.Y. POLICE DEPT,1030580,150594,"(40.579908925, -73.83321482)"
828857,2b673d5c,06/05/2015 11:00:00 AM,Friday,Jun,5,2015,11,6,6,2015,GRAND LARCENY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1019464,213942,"(40.753836001, -73.8729011409999)"
828859,c354970d,06/05/2015 11:06:00 AM,Friday,Jun,5,2015,11,6,5,2015,FELONY ASSAULT,FELONY,H,113,QUEENS,N.Y. POLICE DEPT,1044608,187640,"(40.681507653, -73.7823833099999)"
828868,fe5e86db,06/05/2015 11:37:00 AM,Friday,Jun,5,2015,11,6,5,2015,BURGLARY,FELONY,J,106,QUEENS,N.Y. POLICE DEPT,1034835,183414,"(40.6699695030001, -73.817651041)"
828869,60030082,06/05/2015 11:46:00 AM,Friday,Jun,5,2015,11,6,12,2015,GRAND LARCENY,FELONY,B,101,QUEENS,N.Y. POLICE DEPT,1050214,160588,"(40.607216002, -73.7624357289999)"
828899,19b14944,05/05/2015 10:00:00 AM,Tuesday,May,5,2015,10,5,19,2015,BURGLARY,FELONY,I,103,QUEENS,N.Y. POLICE DEPT,1046406,194975,"(40.7016280300001, -73.7758330519999)"
828902,d6020e88,05/05/2015 10:04:00 AM,Tuesday,May,5,2015,10,5,6,2015,GRAND LARCENY,FELONY,B,112,QUEENS,N.Y. POLICE DEPT,1025286,202643,"(40.722797981, -73.8519563569999)"
