OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1025263,21d149a4,12/18/2015 10:00:00 PM,Friday,Dec,18,2015,22,12,30,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,938676,153149,"(40.5869257900001, -74.1640837159999)"
1025264,738a08a3,12/18/2015 10:00:00 PM,Friday,Dec,18,2015,22,12,19,2015,GRAND LARCENY,FELONY,A,120,STATEN ISLAND,N.Y. POLICE DEPT,957277,169688,"(40.6323980510001, -74.097179771)"
1025271,2361996b,12/18/2015 10:15:00 PM,Friday,Dec,18,2015,22,12,19,2015,FELONY ASSAULT,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,943360,144176,"(40.56231954, -74.147165442)"
1025316,47733854,08/23/2015 05:00:00 PM,Sunday,Aug,23,2015,17,9,7,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,J,120,STATEN ISLAND,N.Y. POLICE DEPT,952763,171042,"(40.6360995950001, -74.1134491129999)"
1025323,37afaba3,05/16/2015 10:36:00 AM,Saturday,May,16,2015,10,5,16,2015,FELONY ASSAULT,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961161,161117,"(40.6088834230001, -74.083157189)"
1025441,dd3afded,03/08/2015 02:30:00 PM,Sunday,Mar,8,2015,14,3,8,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,938676,153149,"(40.5869257900001, -74.1640837159999)"
1025485,a9569b6,12/18/2015 11:00:00 PM,Friday,Dec,18,2015,23,12,19,2015,FELONY ASSAULT,FELONY,G,121,STATEN ISLAND,N.Y. POLICE DEPT,947738,159056,"(40.603181261, -74.1314893379999)"
1025486,df13b8de,12/18/2015 11:00:00 PM,Friday,Dec,18,2015,23,12,19,2015,ROBBERY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,962502,164659,"(40.6186088740001, -74.078338948)"
1025511,b1899580,12/01/2015 05:37:00 PM,Tuesday,Dec,1,2015,17,12,1,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946937,172782,"(40.6408528920001, -74.134449784)"
1025645,467af677,03/08/2015 03:00:00 PM,Sunday,Mar,8,2015,15,3,9,2015,GRAND LARCENY,FELONY,B,122,STATEN ISLAND,N.Y. POLICE DEPT,946739,141074,"(40.5538200920001, -74.1349871629999)"
1025725,92fd932f,08/23/2015 07:00:00 PM,Sunday,Aug,23,2015,19,8,24,2015,BURGLARY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947007,171330,"(40.63686776, -74.1341895419999)"
1025750,964d1d8c,05/16/2015 04:00:00 PM,Saturday,May,16,2015,16,5,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,931591,153931,"(40.5890329600001, -74.1895982029999)"
1025919,66bf6e36,12/01/2015 08:45:00 PM,Tuesday,Dec,1,2015,20,12,1,2015,GRAND LARCENY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,962396,164890,"(40.6192426590001, -74.0787215129999)"
1025949,4d382b4c,05/16/2015 05:05:00 PM,Saturday,May,16,2015,17,5,16,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960423,163102,"(40.6143298850001, -74.085822121)"
1026045,5222465,03/08/2015 05:30:00 PM,Sunday,Mar,8,2015,17,3,8,2015,ROBBERY,FELONY,M,120,STATEN ISLAND,N.Y. POLICE DEPT,949720,169193,"(40.631013146, -74.124403566)"
1026112,474f75e9,12/01/2015 09:15:00 PM,Tuesday,Dec,1,2015,21,12,1,2015,FELONY ASSAULT,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,958214,149571,"(40.5771838150001, -74.0937264)"
1026115,65286113,12/01/2015 09:30:00 PM,Tuesday,Dec,1,2015,21,12,3,2015,GRAND LARCENY,FELONY,N,120,STATEN ISLAND,N.Y. POLICE DEPT,948707,161449,"(40.609753491, -74.1280123509999)"
1026146,ad4bbcd8,05/16/2015 07:15:00 PM,Saturday,May,16,2015,19,5,16,2015,GRAND LARCENY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,936722,172119,"(40.6389841760001, -74.1712523049999)"
1026147,6ef39ffb,05/16/2015 07:20:00 PM,Saturday,May,16,2015,19,5,18,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,961360,167121,"(40.6253636710001, -74.082460842)"
1026308,758feee7,12/01/2015 10:30:00 PM,Tuesday,Dec,1,2015,22,12,8,2015,ROBBERY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,945882,169462,"(40.631735701, -74.138232337)"
1026549,d78befb8,05/16/2015 10:00:00 PM,Saturday,May,16,2015,22,5,16,2015,GRAND LARCENY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,940293,164800,"(40.618913535, -74.15833779)"
1026559,705802fc,05/16/2015 10:10:00 PM,Saturday,May,16,2015,22,5,16,2015,FELONY ASSAULT,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,961140,165608,"(40.6212102320001, -74.083248193)"
1026716,f15156fa,12/02/2015 05:20:00 AM,Wednesday,Dec,2,2015,5,12,2,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,938624,154206,"(40.589826772, -74.16427807)"
1026724,64963034,12/02/2015 06:50:00 AM,Wednesday,Dec,2,2015,6,12,2,2015,BURGLARY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,950836,144040,"(40.5619775700001, -74.1202585199999)"
1026758,9311a9af,05/16/2015 11:05:00 PM,Saturday,May,16,2015,23,5,19,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,936722,172119,"(40.6389841760001, -74.1712523049999)"
1026867,29cf0e40,03/20/2015 04:10:00 AM,Friday,Mar,20,2015,4,3,20,2015,ROBBERY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961417,164057,"(40.616953779, -74.082245139)"
1026933,4f54fab5,08/30/2015 01:40:00 AM,Sunday,Aug,30,2015,1,8,30,2015,GRAND LARCENY,FELONY,E,121,STATEN ISLAND,N.Y. POLICE DEPT,935096,161769,"(40.6105667730001, -74.177035653)"
1026948,aa9e2da1,08/30/2015 02:40:00 AM,Sunday,Aug,30,2015,2,8,30,2015,BURGLARY,FELONY,F,122,STATEN ISLAND,N.Y. POLICE DEPT,959761,154640,"(40.591101618, -74.0881758469999)"
1026950,66176f7d,05/16/2015 11:57:00 PM,Saturday,May,16,2015,23,5,17,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,948158,171932,"(40.638524886, -74.1300456669999)"
1026951,21b715ad,05/16/2015 11:57:00 PM,Saturday,May,16,2015,23,5,17,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,948158,171932,"(40.638524886, -74.1300456669999)"
1026952,1cd73c1d,05/16/2015 11:57:00 PM,Saturday,May,16,2015,23,5,17,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,948158,171932,"(40.638524886, -74.1300456669999)"
1026953,aef7e00d,05/16/2015 11:57:00 PM,Saturday,May,16,2015,23,5,17,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,948158,171932,"(40.638524886, -74.1300456669999)"
1027056,3e9e528f,03/20/2015 05:05:00 AM,Friday,Mar,20,2015,5,3,20,2015,BURGLARY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,940375,155764,"(40.5941120040001, -74.157983717)"
1027061,bccec55e,03/20/2015 06:15:00 AM,Friday,Mar,20,2015,6,3,20,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947042,172582,"(40.6403043770001, -74.1340703399999)"
1027118,ee95d356,12/02/2015 09:55:00 AM,Wednesday,Dec,2,2015,9,12,2,2015,ROBBERY,FELONY,K,120,STATEN ISLAND,N.Y. POLICE DEPT,955001,164607,"(40.6184445550001, -74.105357719)"
1027331,c0140f15,08/30/2015 04:20:00 AM,Sunday,Aug,30,2015,4,8,30,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,947240,171747,"(40.6380133120001, -74.133352322)"
1027363,2d2dd7ea,05/31/2015 03:10:00 AM,Sunday,May,31,2015,3,5,31,2015,GRAND LARCENY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,948038,169156,"(40.6309048730001, -74.130463145)"
1027519,5a4a4551,12/02/2015 12:30:00 PM,Wednesday,Dec,2,2015,12,12,2,2015,BURGLARY,FELONY,C,122,STATEN ISLAND,N.Y. POLICE DEPT,954159,144733,"(40.5638916190001, -74.108302129)"
1027526,8b91059a,12/02/2015 01:00:00 PM,Wednesday,Dec,2,2015,13,12,2,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,945466,170486,"(40.6345445490001, -74.139736969)"
1027655,7a82748a,03/20/2015 10:30:00 AM,Friday,Mar,20,2015,10,3,20,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,940599,167433,"(40.626142073, -74.1572525829999)"
1027722,a935a986,12/02/2015 01:45:00 PM,Wednesday,Dec,2,2015,13,12,2,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,960423,163102,"(40.6143298850001, -74.085822121)"
1027768,18ec2c39,05/31/2015 07:15:00 AM,Sunday,May,31,2015,7,6,1,2015,GRAND LARCENY,FELONY,I,120,STATEN ISLAND,N.Y. POLICE DEPT,955513,163870,"(40.6164233200001, -74.103510335)"
1027773,7f4f3477,05/31/2015 08:00:00 AM,Sunday,May,31,2015,8,6,2,2015,GRAND LARCENY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,959478,170083,"(40.6334886710001, -74.089251464)"
1027857,17137b25,03/20/2015 12:26:00 PM,Friday,Mar,20,2015,12,3,20,2015,FELONY ASSAULT,FELONY,F,120,STATEN ISLAND,N.Y. POLICE DEPT,962824,174279,"(40.6450145170001, -74.07720963)"
1028176,fb8341ae,05/31/2015 01:30:00 PM,Sunday,May,31,2015,13,6,1,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,123,STATEN ISLAND,N.Y. POLICE DEPT,929883,127196,"(40.515640347, -74.1955329049999)"
1028344,b9bcbd3a,08/30/2015 03:10:00 PM,Sunday,Aug,30,2015,15,8,30,2015,GRAND LARCENY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,923938,137284,"(40.5432915370001, -74.217003956)"
1028479,f1800447,03/20/2015 06:00:00 PM,Friday,Mar,20,2015,18,3,23,2015,FELONY ASSAULT,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,938490,155946,"(40.594602024, -74.164772321)"
1028540,aa89f553,12/02/2015 06:20:00 PM,Wednesday,Dec,2,2015,18,12,2,2015,ROBBERY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,960256,169943,"(40.6331065420001, -74.0864479429999)"
1028561,586632cb,08/30/2015 05:20:00 PM,Sunday,Aug,30,2015,17,8,30,2015,ROBBERY,FELONY,B,122,STATEN ISLAND,N.Y. POLICE DEPT,942939,140291,"(40.551654022, -74.148656898)"
1028673,9195f8e1,03/20/2015 07:00:00 PM,Friday,Mar,20,2015,19,3,20,2015,ROBBERY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,958691,174241,"(40.6448992520001, -74.092102664)"
1028943,7ba8726a,12/02/2015 09:15:00 PM,Wednesday,Dec,2,2015,21,12,4,2015,GRAND LARCENY,FELONY,A,123,STATEN ISLAND,N.Y. POLICE DEPT,916641,125260,"(40.510235385, -74.243138346)"
1029137,d4b4e1d6,12/02/2015 10:50:00 PM,Wednesday,Dec,2,2015,22,12,2,2015,FELONY ASSAULT,FELONY,G,120,STATEN ISLAND,N.Y. POLICE DEPT,960348,171964,"(40.638654004, -74.086123642)"
1029160,7c4c503b,08/30/2015 09:00:00 PM,Sunday,Aug,30,2015,21,8,30,2015,FELONY ASSAULT,FELONY,E,123,STATEN ISLAND,N.Y. POLICE DEPT,929630,141685,"(40.5554082960001, -74.1965597499999)"
1029161,4204b426,08/30/2015 09:00:00 PM,Sunday,Aug,30,2015,21,8,30,2015,GRAND LARCENY,FELONY,E,123,STATEN ISLAND,N.Y. POLICE DEPT,929699,142056,"(40.5564270420001, -74.196314436)"
1029169,abb155d6,05/31/2015 08:00:00 PM,Sunday,May,31,2015,20,6,3,2015,GRAND LARCENY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,950540,143480,"(40.560439359, -74.121321031)"
1029467,acaf1d6b,04/01/2015 01:00:00 AM,Wednesday,Apr,1,2015,1,4,1,2015,BURGLARY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946747,167201,"(40.6255334430001, -74.135103386)"
1029528,e9d4c866,12/03/2015 01:20:00 AM,Thursday,Dec,3,2015,1,12,3,2015,FELONY ASSAULT,FELONY,M,120,STATEN ISLAND,N.Y. HOUSING POLICE,951319,171306,"(40.6368189670001, -74.118653127)"
1029681,dfbbc905,04/01/2015 07:30:00 AM,Wednesday,Apr,1,2015,7,4,1,2015,FELONY ASSAULT,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,941450,170208,"(40.6337630040001, -74.154204492)"
1029765,7ee3c335,09/16/2015 01:00:00 AM,Wednesday,Sep,16,2015,1,9,16,2015,BURGLARY,FELONY,B,122,STATEN ISLAND,N.Y. POLICE DEPT,942649,138602,"(40.547016688, -74.14969006)"
1029782,ad5cd205,06/26/2015 02:15:00 AM,Friday,Jun,26,2015,2,6,26,2015,GRAND LARCENY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,928157,138217,"(40.5458801240001, -74.201831789)"
1029875,14d648a8,04/01/2015 08:30:00 AM,Wednesday,Apr,1,2015,8,4,1,2015,FELONY ASSAULT,FELONY,F,122,STATEN ISLAND,N.Y. HOUSING POLICE,954943,148360,"(40.5738496490001, -74.105496156)"
1029880,900dd92d,04/01/2015 09:00:00 AM,Wednesday,Apr,1,2015,9,4,1,2015,FELONY ASSAULT,FELONY,C,120,STATEN ISLAND,N.Y. HOUSING POLICE,962020,165682,"(40.621415599, -74.080078505)"
1030142,90a8c7d3,12/03/2015 11:13:00 AM,Thursday,Dec,3,2015,11,12,3,2015,FELONY ASSAULT,FELONY,I,120,STATEN ISLAND,N.Y. POLICE DEPT,960440,165786,"(40.621696951, -74.0857703569999)"
1030167,23e70368,09/16/2015 07:18:00 AM,Wednesday,Sep,16,2015,7,9,16,2015,BURGLARY,FELONY,D,121,STATEN ISLAND,N.Y. POLICE DEPT,946606,162930,"(40.6138098500001, -74.135587511)"
1030178,f51bb2b5,06/26/2015 06:00:00 AM,Friday,Jun,26,2015,6,6,26,2015,BURGLARY,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,959050,148671,"(40.574715908, -74.0907135959999)"
1030285,1e8fc17b,04/01/2015 11:40:00 AM,Wednesday,Apr,1,2015,11,4,1,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,944193,168636,"(40.6294610310001, -74.144312493)"
1030544,56d0cb28,12/03/2015 03:30:00 PM,Thursday,Dec,3,2015,15,12,3,2015,ROBBERY,FELONY,,121,STATEN ISLAND,N.Y. POLICE DEPT,942822,166353,"(40.6231883780001, -74.149237695)"
1030555,5938bed7,09/16/2015 09:07:00 AM,Wednesday,Sep,16,2015,9,9,16,2015,FELONY ASSAULT,FELONY,E,120,STATEN ISLAND,N.Y. POLICE DEPT,962499,172472,"(40.6400538990001, -74.0783749349999)"
1030559,c6f49773,09/16/2015 10:00:00 AM,Wednesday,Sep,16,2015,10,9,19,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,942405,153152,"(40.5869524120001, -74.150658063)"
1030681,4a992bf8,04/01/2015 01:00:00 PM,Wednesday,Apr,1,2015,13,4,15,2015,GRAND LARCENY,FELONY,K,120,STATEN ISLAND,N.Y. POLICE DEPT,953465,167701,"(40.6269317300001, -74.110904569)"
1030693,f9c93d32,04/01/2015 02:00:00 PM,Wednesday,Apr,1,2015,14,4,2,2015,GRAND LARCENY,FELONY,G,123,STATEN ISLAND,N.Y. POLICE DEPT,933644,144843,"(40.564100195, -74.182138438)"
1030758,4781d2ba,09/16/2015 12:00:00 PM,Wednesday,Sep,16,2015,12,9,16,2015,BURGLARY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,963252,169741,"(40.6325597040001, -74.075653217)"
1030788,1600c46e,06/26/2015 12:00:00 PM,Friday,Jun,26,2015,12,6,26,2015,GRAND LARCENY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946239,167399,"(40.626074745, -74.136934533)"
1030796,c1b8e366,06/26/2015 01:00:00 PM,Friday,Jun,26,2015,13,6,27,2015,BURGLARY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961580,163524,"(40.615491223, -74.08165623)"
1030956,9e304458,12/03/2015 06:55:00 PM,Thursday,Dec,3,2015,18,12,3,2015,GRAND LARCENY,FELONY,H,121,STATEN ISLAND,N.Y. POLICE DEPT,930746,153936,"(40.5890416230001, -74.192640624)"
1030959,f61d527f,09/16/2015 01:00:00 PM,Wednesday,Sep,16,2015,13,9,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,M,120,STATEN ISLAND,N.Y. POLICE DEPT,950543,170917,"(40.635748327, -74.121447138)"
1030977,9844fb69,06/26/2015 01:00:00 PM,Friday,Jun,26,2015,13,8,18,2015,GRAND LARCENY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938149,171781,"(40.6380639820001, -74.1661083019999)"
1031199,20fe0d7d,06/26/2015 03:00:00 PM,Friday,Jun,26,2015,15,6,27,2015,BURGLARY,FELONY,F,122,STATEN ISLAND,N.Y. POLICE DEPT,957178,153972,"(40.589260579, -74.097473441)"
1031292,58ed565d,04/01/2015 05:30:00 PM,Wednesday,Apr,1,2015,17,4,1,2015,BURGLARY,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,959216,174415,"(40.6453783430001, -74.090211487)"
1031358,966e2f5e,12/03/2015 10:00:00 PM,Thursday,Dec,3,2015,22,12,4,2015,GRAND LARCENY,FELONY,D,122,STATEN ISLAND,N.Y. POLICE DEPT,953541,149473,"(40.5768998680001, -74.110547905)"
1031393,12c93ea4,06/26/2015 03:30:00 PM,Friday,Jun,26,2015,15,7,9,2015,BURGLARY,FELONY,J,120,STATEN ISLAND,N.Y. POLICE DEPT,953635,173204,"(40.6420368770001, -74.11031711)"
1031399,aa18b7a2,06/26/2015 03:42:00 PM,Friday,Jun,26,2015,15,6,26,2015,FELONY ASSAULT,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938881,167697,"(40.626858064, -74.163443377)"
1031693,2a0a3dcd,04/01/2015 08:01:00 PM,Wednesday,Apr,1,2015,20,4,1,2015,BURGLARY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,964856,157047,"(40.5977209610001, -74.069837851)"
1031892,42a9f754,04/01/2015 10:00:00 PM,Wednesday,Apr,1,2015,22,4,4,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,922464,139603,"(40.549646588, -74.222328562)"
1032101,1be22750,04/02/2015 12:00:00 AM,Thursday,Apr,2,2015,0,4,7,2015,GRAND LARCENY,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,958445,151093,"(40.581362078, -74.092900651)"
1032157,d203daaf,12/04/2015 08:00:00 AM,Friday,Dec,4,2015,8,12,19,2015,GRAND LARCENY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,963402,165579,"(40.6211362450001, -74.07509994)"
1032158,35e5f0a0,12/04/2015 08:00:00 AM,Friday,Dec,4,2015,8,12,4,2015,GRAND LARCENY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,963610,166769,"(40.624403032, -74.074354324)"
1032166,28e0c018,12/04/2015 08:45:00 AM,Friday,Dec,4,2015,8,12,4,2015,GRAND LARCENY,FELONY,F,120,STATEN ISLAND,N.Y. POLICE DEPT,961391,174149,"(40.6446541120001, -74.082372974)"
1032173,cb6f8aa5,09/16/2015 09:00:00 PM,Wednesday,Sep,16,2015,21,9,17,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,959479,172351,"(40.639713848, -74.089256187)"
1032379,5a89fdb7,09/16/2015 10:30:00 PM,Wednesday,Sep,16,2015,22,9,17,2015,BURGLARY,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,941132,167328,"(40.625856481, -74.155331804)"
1032385,d67554c2,09/16/2015 11:00:00 PM,Wednesday,Sep,16,2015,23,9,17,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,942194,154957,"(40.5919057720001, -74.1514289689999)"
1032495,b6772799,04/02/2015 07:00:00 AM,Thursday,Apr,2,2015,7,5,1,2015,GRAND LARCENY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,944966,145087,"(40.564827316, -74.1413907149999)"
1032499,8e190c23,04/02/2015 07:15:00 AM,Thursday,Apr,2,2015,7,4,2,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,123,STATEN ISLAND,N.Y. POLICE DEPT,932605,143742,"(40.5610721780001, -74.185869504)"
1032561,4de4ecc5,12/04/2015 12:00:00 PM,Friday,Dec,4,2015,12,12,15,2015,GRAND LARCENY,FELONY,A,122,STATEN ISLAND,N.Y. POLICE DEPT,938271,142701,"(40.558246028, -74.165470795)"
1032567,4e5555b4,09/16/2015 11:00:00 PM,Wednesday,Sep,16,2015,23,9,17,2015,BURGLARY,FELONY,N,120,STATEN ISLAND,N.Y. POLICE DEPT,948703,167265,"(40.6257171730001, -74.12805738)"
1032695,cb6a7eb3,04/02/2015 08:10:00 AM,Thursday,Apr,2,2015,8,4,2,2015,ROBBERY,FELONY,G,121,STATEN ISLAND,N.Y. POLICE DEPT,950578,161307,"(40.6093710380001, -74.121273098)"
1032768,9fcba62a,10/21/2015 12:45:00 AM,Wednesday,Oct,21,2015,0,10,21,2015,ROBBERY,FELONY,B,123,STATEN ISLAND,N.Y. POLICE DEPT,924086,129857,"(40.52290687, -74.216405438)"
1032894,ce9309e0,04/02/2015 10:00:00 AM,Thursday,Apr,2,2015,10,4,12,2015,GRAND LARCENY,FELONY,I,122,STATEN ISLAND,N.Y. POLICE DEPT,961276,159370,"(40.604088565, -74.08273707)"
1032960,117d73c3,12/04/2015 02:20:00 PM,Friday,Dec,4,2015,14,12,4,2015,ROBBERY,FELONY,G,123,STATEN ISLAND,N.Y. POLICE DEPT,937062,143738,"(40.5610860370001, -74.1698289729999)"
1033095,99f28752,04/02/2015 12:00:00 PM,Thursday,Apr,2,2015,12,4,10,2015,GRAND LARCENY,FELONY,B,123,STATEN ISLAND,N.Y. POLICE DEPT,923792,129918,"(40.523072305, -74.217463467)"
1033097,56d5f981,04/02/2015 12:00:00 PM,Thursday,Apr,2,2015,12,4,2,2015,GRAND LARCENY,FELONY,J,120,STATEN ISLAND,N.Y. POLICE DEPT,954651,170721,"(40.6352250300001, -74.106645246)"
1033159,fd233395,12/04/2015 03:30:00 PM,Friday,Dec,4,2015,15,12,7,2015,BURGLARY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,938927,170770,"(40.635293022, -74.163298299)"
1033179,e50bf54a,10/21/2015 07:15:00 AM,Wednesday,Oct,21,2015,7,10,21,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,123,STATEN ISLAND,N.Y. POLICE DEPT,914928,125757,"(40.511586338, -74.249303727)"
1033186,34130d67,10/21/2015 08:00:00 AM,Wednesday,Oct,21,2015,8,10,27,2015,FELONY ASSAULT,FELONY,,123,STATEN ISLAND,N.Y. POLICE DEPT,928863,139067,"(40.5482176450001, -74.199298471)"
1033311,ed21a29f,04/02/2015 02:00:00 PM,Thursday,Apr,2,2015,14,4,2,2015,FELONY ASSAULT,FELONY,H,120,STATEN ISLAND,N.Y. POLICE DEPT,957098,170275,"(40.634008694, -74.097827033)"
1033356,46e849d,12/04/2015 04:00:00 PM,Friday,Dec,4,2015,16,12,22,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,941703,161146,"(40.608890956, -74.153235851)"
1033386,5ece6dec,10/21/2015 09:08:00 AM,Wednesday,Oct,21,2015,9,10,21,2015,FELONY ASSAULT,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,963402,165579,"(40.6211362450001, -74.07509994)"
1033393,d57ec01c,10/21/2015 09:40:00 AM,Wednesday,Oct,21,2015,9,10,21,2015,BURGLARY,FELONY,D,121,STATEN ISLAND,N.Y. POLICE DEPT,945763,165463,"(40.6207587810001, -74.138638263)"
1033401,1091b352,07/27/2015 07:30:00 AM,Monday,Jul,27,2015,7,7,27,2015,BURGLARY,FELONY,D,120,STATEN ISLAND,N.Y. POLICE DEPT,961016,167665,"(40.626855941, -74.083701946)"
1033408,55d393ca,07/27/2015 08:00:00 AM,Monday,Jul,27,2015,8,8,2,2015,GRAND LARCENY,FELONY,A,121,STATEN ISLAND,N.Y. POLICE DEPT,939776,170830,"(40.6354620120001, -74.160239791)"
1033561,7cdd09fb,12/04/2015 05:00:00 PM,Friday,Dec,4,2015,17,12,5,2015,GRAND LARCENY,FELONY,E,121,STATEN ISLAND,N.Y. POLICE DEPT,940574,161290,"(40.609280713, -74.1573029039999)"
1033584,961a5fb3,10/21/2015 10:30:00 AM,Wednesday,Oct,21,2015,10,10,21,2015,BURGLARY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,939349,154198,"(40.5898085160001, -74.161667657)"
1033711,1f343345,04/02/2015 05:00:00 PM,Thursday,Apr,2,2015,17,4,6,2015,GRAND LARCENY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,950690,144680,"(40.5637336940001, -74.12078715)"
1033788,bec1f086,10/21/2015 12:00:00 PM,Wednesday,Oct,21,2015,12,10,22,2015,GRAND LARCENY,FELONY,E,122,STATEN ISLAND,N.Y. POLICE DEPT,954202,146817,"(40.569611937, -74.108156629)"
1033961,3659ac75,12/04/2015 06:45:00 PM,Friday,Dec,4,2015,18,12,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,961625,165013,"(40.619578333, -74.0814991349999)"
1034014,3a5237f2,07/27/2015 12:20:00 PM,Monday,Jul,27,2015,12,7,27,2015,GRAND LARCENY,FELONY,K,122,STATEN ISLAND,N.Y. POLICE DEPT,948199,145326,"(40.5654970590001, -74.129755933)"
1034019,1306a746,07/27/2015 01:00:00 PM,Monday,Jul,27,2015,13,7,27,2015,BURGLARY,FELONY,D,123,STATEN ISLAND,N.Y. POLICE DEPT,926580,131232,"(40.5266975430001, -74.2074465109999)"
