OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
993725,d6482c55,10/07/2015 12:00:00 PM,Wednesday,Oct,7,2015,12,10,7,2015,GRAND LARCENY,FELONY,K,43,BRONX,N.Y. POLICE DEPT,1025108,243208,"(40.834138873, -73.852351858)"
993770,e5da828,06/15/2015 06:00:00 PM,Monday,Jun,15,2015,18,9,19,2015,RAPE,FELONY,F,47,BRONX,N.Y. HOUSING POLICE,1026387,262634,"(40.887451313, -73.847607787)"
993771,c456cf8f,06/15/2015 06:15:00 PM,Monday,Jun,15,2015,18,6,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,43,BRONX,N.Y. HOUSING POLICE,1026382,237309,"(40.8179418330001, -73.847785022)"
993774,8ef42644,06/15/2015 06:23:00 PM,Monday,Jun,15,2015,18,6,15,2015,ROBBERY,FELONY,A,43,BRONX,N.Y. POLICE DEPT,1023942,234622,"(40.8105780770001, -73.8566162399999)"
993779,44f0cc2,06/15/2015 06:30:00 PM,Monday,Jun,15,2015,18,6,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1014955,250220,"(40.8534258810001, -73.889009861)"
993781,173f2a70,02/12/2015 12:10:00 AM,Thursday,Feb,12,2015,0,2,12,2015,FELONY ASSAULT,FELONY,D,48,BRONX,N.Y. POLICE DEPT,1015269,247736,"(40.846606943, -73.8878863159999)"
993798,364a3144,02/12/2015 03:45:00 AM,Thursday,Feb,12,2015,3,2,12,2015,FELONY ASSAULT,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1022381,260534,"(40.8817056940001, -73.8621079119999)"
993805,4223c337,05/04/2015 08:00:00 AM,Monday,May,4,2015,8,6,25,2015,GRAND LARCENY,FELONY,E,45,BRONX,N.Y. POLICE DEPT,1030624,245115,"(40.8393457860001, -73.8324054079999)"
993815,cf8062ec,05/04/2015 09:00:00 AM,Monday,May,4,2015,9,5,4,2015,BURGLARY,FELONY,F,41,BRONX,N.Y. POLICE DEPT,1012790,238610,"(40.8215670770001, -73.8968852369999)"
993963,6a6a25ab,10/07/2015 01:00:00 PM,Wednesday,Oct,7,2015,13,10,8,2015,BURGLARY,FELONY,H,49,BRONX,N.Y. POLICE DEPT,1020649,254200,"(40.8643281390001, -73.868405762)"
993964,21a86672,10/07/2015 01:01:00 PM,Wednesday,Oct,7,2015,13,10,7,2015,ROBBERY,FELONY,J,50,BRONX,N.Y. POLICE DEPT,1010726,269524,"(40.9064230380001, -73.904220427)"
993965,2e5e3ba0,10/07/2015 01:15:00 PM,Wednesday,Oct,7,2015,13,10,7,2015,GRAND LARCENY,FELONY,N,52,BRONX,N.Y. POLICE DEPT,1017459,260587,"(40.881871055, -73.879907107)"
993972,1ea8a325,10/07/2015 01:40:00 PM,Wednesday,Oct,7,2015,13,10,7,2015,FELONY ASSAULT,FELONY,K,43,BRONX,N.Y. POLICE DEPT,1023436,242970,"(40.833493209, -73.858395386)"
993974,1b320287,10/07/2015 01:50:00 PM,Wednesday,Oct,7,2015,13,10,7,2015,FELONY ASSAULT,FELONY,A,46,BRONX,N.Y. POLICE DEPT,1009853,247503,"(40.845984791, -73.9074627909999)"
993980,9446f259,10/07/2015 02:00:00 PM,Wednesday,Oct,7,2015,14,10,14,2015,BURGLARY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1007333,234402,"(40.8100332440001, -73.916616065)"
993981,26e1b407,10/07/2015 02:00:00 PM,Wednesday,Oct,7,2015,14,10,13,2015,BURGLARY,FELONY,C,41,BRONX,N.Y. POLICE DEPT,1016033,235580,"(40.8132395110001, -73.8851825039999)"
993982,5360022e,10/07/2015 02:00:00 PM,Wednesday,Oct,7,2015,14,10,8,2015,BURGLARY,FELONY,H,43,BRONX,N.Y. POLICE DEPT,1016011,241567,"(40.829672202, -73.885233644)"
994014,861f9b13,06/15/2015 07:00:00 PM,Monday,Jun,15,2015,19,6,15,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1013405,251801,"(40.8577705060001, -73.8946058769999)"
994023,26f74559,02/12/2015 05:00:00 AM,Thursday,Feb,12,2015,5,2,12,2015,FELONY ASSAULT,FELONY,D,46,BRONX,N.Y. POLICE DEPT,1012713,252388,"(40.859383902, -73.897104968)"
994027,cb4c0791,02/12/2015 06:00:00 AM,Thursday,Feb,12,2015,6,2,12,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,H,42,BRONX,N.Y. POLICE DEPT,1011806,241375,"(40.8291593370001, -73.900429112)"
994028,ec497e2e,02/12/2015 06:00:00 AM,Thursday,Feb,12,2015,6,2,12,2015,ROBBERY,FELONY,C,49,BRONX,N.Y. STATE POLICE,1028067,247558,"(40.8460641550001, -73.8416304469999)"
994030,f3badc45,02/12/2015 06:44:00 AM,Thursday,Feb,12,2015,6,2,12,2015,BURGLARY,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1022270,260274,"(40.880992555, -73.862510797)"
994032,484e875b,02/12/2015 07:00:00 AM,Thursday,Feb,12,2015,7,2,13,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1029536,257967,"(40.8746262710001, -73.836250617)"
994037,6dff7910,02/12/2015 07:40:00 AM,Thursday,Feb,12,2015,7,2,12,2015,ROBBERY,FELONY,D,48,BRONX,N.Y. POLICE DEPT,1014435,248319,"(40.848209996, -73.890898099)"
994044,ea1331f6,05/04/2015 10:00:00 AM,Monday,May,4,2015,10,5,6,2015,GRAND LARCENY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1015010,250473,"(40.8541200990001, -73.888809888)"
994206,d9a11ba7,10/07/2015 02:15:00 PM,Wednesday,Oct,7,2015,14,10,7,2015,ROBBERY,FELONY,M,44,BRONX,N.Y. POLICE DEPT,1005483,244497,"(40.8377457890001, -73.923267088)"
994208,dbde9d60,10/07/2015 02:25:00 PM,Wednesday,Oct,7,2015,14,10,7,2015,FELONY ASSAULT,FELONY,F,52,BRONX,N.Y. POLICE DEPT,1012931,255857,"(40.8689045470001, -73.896302033)"
994211,572b779c,10/07/2015 02:30:00 PM,Wednesday,Oct,7,2015,14,10,8,2015,GRAND LARCENY,FELONY,F,42,BRONX,N.Y. POLICE DEPT,1015731,240807,"(40.8275872230001, -73.886248985)"
994212,188e5e52,10/07/2015 02:30:00 PM,Wednesday,Oct,7,2015,14,10,7,2015,ROBBERY,FELONY,I,46,BRONX,N.Y. POLICE DEPT,1007937,247675,"(40.8464622280001, -73.914387308)"
994221,36aa7dcf,10/07/2015 03:15:00 PM,Wednesday,Oct,7,2015,15,10,7,2015,FELONY ASSAULT,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1026480,262584,"(40.8873136340001, -73.847271758)"
994247,f34ccc8e,06/15/2015 08:00:00 PM,Monday,Jun,15,2015,20,6,15,2015,FELONY ASSAULT,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1020719,240758,"(40.8274335460001, -73.868225792)"
994249,a5246d3f,06/15/2015 08:15:00 PM,Monday,Jun,15,2015,20,6,15,2015,ROBBERY,FELONY,G,40,BRONX,N.Y. POLICE DEPT,1004958,237310,"(40.818020776, -73.925186577)"
994255,dfe43e5f,06/15/2015 09:00:00 PM,Monday,Jun,15,2015,21,6,15,2015,GRAND LARCENY,FELONY,B,40,BRONX,N.Y. POLICE DEPT,1009720,234676,"(40.8107787390001, -73.907992196)"
994256,76680962,06/15/2015 09:00:00 PM,Monday,Jun,15,2015,21,6,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,44,BRONX,N.Y. POLICE DEPT,1005317,239225,"(40.8232760610001, -73.9238835529999)"
994257,cafaf12b,06/15/2015 09:00:00 PM,Monday,Jun,15,2015,21,6,16,2015,GRAND LARCENY,FELONY,D,43,BRONX,N.Y. POLICE DEPT,1025894,240049,"(40.825464663, -73.849531084)"
994258,a3e2430d,06/15/2015 09:00:00 PM,Monday,Jun,15,2015,21,6,16,2015,BURGLARY,FELONY,B,42,BRONX,N.Y. POLICE DEPT,1010710,243025,"(40.833691463, -73.904382947)"
994262,aadb7364,06/15/2015 09:30:00 PM,Monday,Jun,15,2015,21,6,15,2015,ROBBERY,FELONY,G,52,BRONX,N.Y. POLICE DEPT,1014487,254336,"(40.8647246740001, -73.890683006)"
994264,64f4f470,02/12/2015 08:00:00 AM,Thursday,Feb,12,2015,8,3,16,2015,GRAND LARCENY,FELONY,C,44,BRONX,N.Y. POLICE DEPT,1005000,238878,"(40.8223243950001, -73.9250299879999)"
994265,fc634d9d,02/12/2015 08:00:00 AM,Thursday,Feb,12,2015,8,3,2,2015,GRAND LARCENY,FELONY,K,45,BRONX,N.Y. POLICE DEPT,1027023,244141,"(40.836690618, -73.8454256379999)"
994266,1f6673cd,02/12/2015 08:00:00 AM,Thursday,Feb,12,2015,8,5,8,2015,GRAND LARCENY,FELONY,H,50,BRONX,N.Y. POLICE DEPT,1012164,263383,"(40.8895635310001, -73.899043846)"
994267,71ea4b94,02/12/2015 08:00:00 AM,Thursday,Feb,12,2015,8,2,12,2015,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1024667,263808,"(40.8906816140001, -73.8538212829999)"
994277,853411d8,02/12/2015 09:00:00 AM,Thursday,Feb,12,2015,9,2,12,2015,BURGLARY,FELONY,G,45,BRONX,N.Y. POLICE DEPT,1031192,249867,"(40.852385607, -73.830319391)"
994278,af984239,02/12/2015 09:00:00 AM,Thursday,Feb,12,2015,9,2,12,2015,GRAND LARCENY,FELONY,A,50,BRONX,N.Y. POLICE DEPT,1013612,260980,"(40.8829633550001, -73.8938173499999)"
994294,f89a0a4c,05/04/2015 12:30:00 PM,Monday,May,4,2015,12,10,5,2015,GRAND LARCENY,FELONY,H,42,BRONX,N.Y. POLICE DEPT,1011632,238408,"(40.8210163100001, -73.90106996)"
994447,c94200d4,10/07/2015 03:30:00 PM,Wednesday,Oct,7,2015,15,10,8,2015,GRAND LARCENY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1022592,256935,"(40.8718266480001, -73.861365469)"
994448,a82426c1,10/07/2015 03:35:00 PM,Wednesday,Oct,7,2015,15,10,7,2015,ROBBERY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1014431,250474,"(40.854124842, -73.890902857)"
994450,b802f09b,10/07/2015 03:40:00 PM,Wednesday,Oct,7,2015,15,10,7,2015,FELONY ASSAULT,FELONY,U,44,BRONX,N.Y. POLICE DEPT,1010688,245851,"(40.8414480770001, -73.904451309)"
994451,2cb80403,10/07/2015 03:50:00 PM,Wednesday,Oct,7,2015,15,10,7,2015,ROBBERY,FELONY,E,50,BRONX,N.Y. POLICE DEPT,1010302,259687,"(40.879424865, -73.9057925819999)"
994455,710a071f,10/07/2015 04:00:00 PM,Wednesday,Oct,7,2015,16,10,7,2015,GRAND LARCENY,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1021403,261063,"(40.8831618040001, -73.865641723)"
994458,f94262bd,10/07/2015 04:10:00 PM,Wednesday,Oct,7,2015,16,10,7,2015,ROBBERY,FELONY,A,44,BRONX,N.Y. POLICE DEPT,1004749,240880,"(40.8278199010001, -73.925930756)"
994459,cde43d69,10/07/2015 04:10:00 PM,Wednesday,Oct,7,2015,16,10,7,2015,ROBBERY,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1006901,245179,"(40.839614157, -73.918140248)"
994460,ab7615db,10/07/2015 04:25:00 PM,Wednesday,Oct,7,2015,16,10,7,2015,GRAND LARCENY,FELONY,B,52,BRONX,N.Y. POLICE DEPT,1011612,253618,"(40.8627633610001, -73.9010801649999)"
994493,6e3d9c7f,06/15/2015 10:00:00 PM,Monday,Jun,15,2015,22,6,16,2015,GRAND LARCENY,FELONY,E,40,BRONX,N.Y. POLICE DEPT,1010481,238245,"(40.820572414, -73.905229171)"
994494,2eb28c8a,06/15/2015 10:05:00 PM,Monday,Jun,15,2015,22,6,15,2015,FELONY ASSAULT,FELONY,I,40,BRONX,N.Y. HOUSING POLICE,1005947,235372,"(40.812699137, -73.921619736)"
994501,f77d656d,06/15/2015 10:30:00 PM,Monday,Jun,15,2015,22,6,20,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,49,BRONX,N.Y. POLICE DEPT,1024373,251994,"(40.8582572010001, -73.854955369)"
994509,58dd4f91,02/12/2015 10:00:00 AM,Thursday,Feb,12,2015,10,2,12,2015,BURGLARY,FELONY,T,44,BRONX,N.Y. POLICE DEPT,1007885,246406,"(40.8429793350001, -73.914579729)"
994521,c702637d,02/12/2015 11:30:00 AM,Thursday,Feb,12,2015,11,2,12,2015,BURGLARY,FELONY,H,43,BRONX,N.Y. POLICE DEPT,1017455,242479,"(40.832170068, -73.880011269)"
994523,5be32114,02/12/2015 11:45:00 AM,Thursday,Feb,12,2015,11,2,18,2015,ROBBERY,FELONY,F,52,BRONX,N.Y. POLICE DEPT,1013004,255979,"(40.869239162, -73.89603757)"
994531,204d0a34,05/04/2015 01:00:00 PM,Monday,May,4,2015,13,5,4,2015,GRAND LARCENY,FELONY,A,44,BRONX,N.Y. TRANSIT POLICE,1004749,240880,"(40.8278199010001, -73.925930756)"
994532,76e83b20,05/04/2015 01:00:00 PM,Monday,May,4,2015,13,5,4,2015,ROBBERY,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1014139,251858,"(40.857924499, -73.8919522099999)"
994535,c4c8e730,05/04/2015 01:30:00 PM,Monday,May,4,2015,13,5,4,2015,ROBBERY,FELONY,D,48,BRONX,N.Y. HOUSING POLICE,1015207,247971,"(40.847252165, -73.888109323)"
994543,3bcfbcee,05/04/2015 02:00:00 PM,Monday,May,4,2015,14,5,4,2015,BURGLARY,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1009796,240441,"(40.826601817, -73.907695705)"
994545,d671f021,05/04/2015 02:07:00 PM,Monday,May,4,2015,14,5,4,2015,FELONY ASSAULT,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1006962,243965,"(40.836281924, -73.917923904)"
994546,6095c94e,05/04/2015 02:07:00 PM,Monday,May,4,2015,14,5,4,2015,FELONY ASSAULT,FELONY,P,44,BRONX,N.Y. POLICE DEPT,1006962,243965,"(40.836281924, -73.917923904)"
994690,b381c95c,10/07/2015 05:00:00 PM,Wednesday,Oct,7,2015,17,10,7,2015,FELONY ASSAULT,FELONY,D,49,BRONX,N.Y. POLICE DEPT,1021105,249592,"(40.8516786800001, -73.866782493)"
994703,5a46fe7e,10/07/2015 06:00:00 PM,Wednesday,Oct,7,2015,18,12,29,2015,GRAND LARCENY,FELONY,C,43,BRONX,N.Y. POLICE DEPT,1021465,239891,"(40.825050768, -73.865535037)"
994704,34f371f2,10/07/2015 06:00:00 PM,Wednesday,Oct,7,2015,18,10,8,2015,GRAND LARCENY,FELONY,D,50,BRONX,N.Y. POLICE DEPT,1011368,257383,"(40.8730978880001, -73.901947057)"
994727,9c8d9ca3,06/15/2015 11:00:00 PM,Monday,Jun,15,2015,23,6,17,2015,ROBBERY,FELONY,A,50,BRONX,N.Y. POLICE DEPT,1012252,259361,"(40.8785241250001, -73.898742388)"
994733,b88d9a47,08/11/2015 12:00:00 AM,Tuesday,Aug,11,2015,0,8,13,2015,GRAND LARCENY,FELONY,,46,BRONX,N.Y. POLICE DEPT,1007435,248210,"(40.847931977, -73.9161998829999)"
994735,f7889fde,08/11/2015 12:01:00 AM,Tuesday,Aug,11,2015,0,8,11,2015,ROBBERY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1019976,241900,"(40.8305710430001, -73.870904434)"
994736,1b101787,08/11/2015 12:01:00 AM,Tuesday,Aug,11,2015,0,11,27,2015,GRAND LARCENY,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1024586,259613,"(40.8791680360001, -73.854139507)"
994741,11bf2dff,08/11/2015 12:30:00 AM,Tuesday,Aug,11,2015,0,8,11,2015,GRAND LARCENY,FELONY,A,44,BRONX,N.Y. TRANSIT POLICE,1004749,240880,"(40.8278199010001, -73.925930756)"
994742,a023ad3a,08/11/2015 12:30:00 AM,Tuesday,Aug,11,2015,0,8,11,2015,FELONY ASSAULT,FELONY,Q,44,BRONX,N.Y. POLICE DEPT,1009281,246441,"(40.8430715530001, -73.909534172)"
994750,313e9968,02/12/2015 12:50:00 PM,Thursday,Feb,12,2015,12,2,12,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,43,BRONX,N.Y. POLICE DEPT,1017637,239249,"(40.82330396, -73.879369664)"
994758,f77228bc,02/12/2015 01:30:00 PM,Thursday,Feb,12,2015,13,2,12,2015,ROBBERY,FELONY,G,43,BRONX,N.Y. POLICE DEPT,1023136,242672,"(40.8326766120001, -73.859481219)"
994768,e5fdcbd7,05/04/2015 02:30:00 PM,Monday,May,4,2015,14,5,4,2015,FELONY ASSAULT,FELONY,D,46,BRONX,N.Y. POLICE DEPT,1012619,253307,"(40.8619065820001, -73.897440898)"
994775,215fd0ed,05/04/2015 03:00:00 PM,Monday,May,4,2015,15,5,5,2015,GRAND LARCENY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1017256,240637,"(40.827115055, -73.88073944)"
994776,a1757caa,05/04/2015 03:00:00 PM,Monday,May,4,2015,15,5,4,2015,FELONY ASSAULT,FELONY,D,46,BRONX,N.Y. POLICE DEPT,1012539,253107,"(40.861357899, -73.897730961)"
994780,d2b5155e,05/04/2015 03:15:00 PM,Monday,May,4,2015,15,5,4,2015,FELONY ASSAULT,FELONY,A,44,BRONX,N.Y. POLICE DEPT,1006539,244510,"(40.837778868, -73.9194507459999)"
994785,1dd7d8d8,05/04/2015 03:40:00 PM,Monday,May,4,2015,15,5,4,2015,BURGLARY,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023789,262814,"(40.8879573780001, -73.8570026959999)"
994929,69fe4170,10/07/2015 06:17:00 PM,Wednesday,Oct,7,2015,18,10,7,2015,BURGLARY,FELONY,N,52,BRONX,N.Y. POLICE DEPT,1018396,260290,"(40.881052309, -73.876520134)"
994931,5960657e,10/07/2015 06:30:00 PM,Wednesday,Oct,7,2015,18,10,7,2015,ROBBERY,FELONY,D,48,BRONX,N.Y. POLICE DEPT,1013993,246163,"(40.8422939110001, -73.892505265)"
994941,73d8432c,10/07/2015 07:00:00 PM,Wednesday,Oct,7,2015,19,10,10,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,,44,BRONX,N.Y. POLICE DEPT,1006490,244533,"(40.8378421210001, -73.9196277519999)"
994942,16ccfe2f,10/07/2015 07:00:00 PM,Wednesday,Oct,7,2015,19,10,8,2015,GRAND LARCENY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1027434,251387,"(40.8565767280001, -73.843893678)"
994972,9b068d,08/11/2015 01:00:00 AM,Tuesday,Aug,11,2015,1,8,11,2015,ROBBERY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1007282,237391,"(40.8182373450001, -73.9167900429999)"
994981,7e9fb092,08/11/2015 02:30:00 AM,Tuesday,Aug,11,2015,2,8,11,2015,FELONY ASSAULT,FELONY,E,40,BRONX,N.Y. HOUSING POLICE,1009563,236603,"(40.8160682660001, -73.9085520849999)"
994990,d06731cb,02/12/2015 02:00:00 PM,Thursday,Feb,12,2015,14,2,12,2015,FELONY ASSAULT,FELONY,M,52,BRONX,N.Y. POLICE DEPT,1018354,257648,"(40.873801003, -73.876685466)"
995002,c3ca9784,02/12/2015 03:00:00 PM,Thursday,Feb,12,2015,15,2,12,2015,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1023681,262557,"(40.8872524780001, -73.8573948069999)"
995005,846aed54,02/12/2015 03:21:00 PM,Thursday,Feb,12,2015,15,2,12,2015,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1022886,262888,"(40.8881644840001, -73.8602680979999)"
995011,f4b8acf1,05/04/2015 04:00:00 PM,Monday,May,4,2015,16,5,5,2015,BURGLARY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1014566,249037,"(40.8501802430001, -73.8904213549999)"
995018,3873e03b,05/04/2015 04:25:00 PM,Monday,May,4,2015,16,5,4,2015,ROBBERY,FELONY,C,42,BRONX,N.Y. POLICE DEPT,1013026,245091,"(40.8393547900001, -73.896004762)"
995022,74c21eea,05/04/2015 04:30:00 PM,Monday,May,4,2015,16,5,5,2015,GRAND LARCENY,FELONY,R,44,BRONX,N.Y. POLICE DEPT,1009713,244297,"(40.8371856650001, -73.907980975)"
995167,590823e4,10/07/2015 07:25:00 PM,Wednesday,Oct,7,2015,19,10,7,2015,FELONY ASSAULT,FELONY,E,40,BRONX,N.Y. HOUSING POLICE,1009769,236748,"(40.816465657, -73.907807308)"
995168,12e68589,10/07/2015 07:27:00 PM,Wednesday,Oct,7,2015,19,10,7,2015,ROBBERY,FELONY,B,46,BRONX,N.Y. POLICE DEPT,1011176,248451,"(40.8485828350001, -73.902677179)"
995173,3515bbf2,10/07/2015 07:30:00 PM,Wednesday,Oct,7,2015,19,10,7,2015,ROBBERY,FELONY,E,49,BRONX,N.Y. POLICE DEPT,1021685,251864,"(40.857912196, -73.864673296)"
995182,12209008,10/07/2015 08:00:00 PM,Wednesday,Oct,7,2015,20,10,10,2015,GRAND LARCENY,FELONY,C,43,BRONX,N.Y. POLICE DEPT,1017407,238349,"(40.8208345840001, -73.880205132)"
995183,6b8eecc,10/07/2015 08:00:00 PM,Wednesday,Oct,7,2015,20,10,7,2015,ROBBERY,FELONY,B,44,BRONX,N.Y. POLICE DEPT,1004896,239898,"(40.8251242490001, -73.925402611)"
995208,c6d7b759,08/11/2015 03:45:00 AM,Tuesday,Aug,11,2015,3,8,11,2015,FELONY ASSAULT,FELONY,D,40,BRONX,N.Y. HOUSING POLICE,1010526,236983,"(40.8171084470001, -73.905071528)"
995213,4d1ce12a,08/11/2015 04:00:00 AM,Tuesday,Aug,11,2015,4,8,11,2015,ROBBERY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1014226,250927,"(40.855368889, -73.891641866)"
995218,f4d5ea12,08/11/2015 04:30:00 AM,Tuesday,Aug,11,2015,4,8,11,2015,GRAND LARCENY,FELONY,J,45,BRONX,N.Y. POLICE DEPT,1032521,253880,"(40.8633929040001, -73.825486546)"
995222,1d8c3837,08/11/2015 05:00:00 AM,Tuesday,Aug,11,2015,5,8,11,2015,FELONY ASSAULT,FELONY,K,52,BRONX,N.Y. POLICE DEPT,1017650,257603,"(40.8736801840001, -73.879231267)"
995229,42bb3359,02/12/2015 03:40:00 PM,Thursday,Feb,12,2015,15,2,12,2015,FELONY ASSAULT,FELONY,I,41,BRONX,N.Y. POLICE DEPT,1011528,238072,"(40.8200944070001, -73.901447079)"
995250,d5966efd,05/04/2015 05:00:00 PM,Monday,May,4,2015,17,5,4,2015,FELONY ASSAULT,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1008345,235949,"(40.814276625, -73.91295475)"
995257,8a7d61dc,05/04/2015 05:30:00 PM,Monday,May,4,2015,17,5,4,2015,GRAND LARCENY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1007396,236901,"(40.816892135, -73.9163798659999)"
995259,2e52367,05/04/2015 05:50:00 PM,Monday,May,4,2015,17,5,4,2015,ROBBERY,FELONY,F,50,BRONX,N.Y. POLICE DEPT,1011722,261759,"(40.885107551, -73.900649104)"
995266,dcccca25,05/04/2015 06:00:00 PM,Monday,May,4,2015,18,5,4,2015,FELONY ASSAULT,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1009906,255431,"(40.867744617, -73.9072408879999)"
995409,b7a3f447,10/07/2015 08:30:00 PM,Wednesday,Oct,7,2015,20,10,7,2015,FELONY ASSAULT,FELONY,I,45,BRONX,N.Y. POLICE DEPT,1043253,247171,"(40.8449135430001, -73.786746163)"
995410,792db56e,10/07/2015 08:30:00 PM,Wednesday,Oct,7,2015,20,10,12,2015,BURGLARY,FELONY,A,46,BRONX,N.Y. POLICE DEPT,1010969,248351,"(40.848308994, -73.90342578)"
995423,9556fe1b,10/07/2015 09:30:00 PM,Wednesday,Oct,7,2015,21,10,8,2015,GRAND LARCENY,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1016599,249443,"(40.8512873780001, -73.883070931)"
995425,8736fd0a,10/07/2015 09:40:00 PM,Wednesday,Oct,7,2015,21,10,7,2015,ROBBERY,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1022134,261091,"(40.8832355480001, -73.862997989)"
995447,6d549223,08/11/2015 06:00:00 AM,Tuesday,Aug,11,2015,6,8,11,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1026412,258211,"(40.8753114510001, -73.847545211)"
995453,499742f9,08/11/2015 07:30:00 AM,Tuesday,Aug,11,2015,7,8,11,2015,ROBBERY,FELONY,E,40,BRONX,N.Y. POLICE DEPT,1009003,236564,"(40.815962809, -73.910575363)"
995461,bc051553,08/11/2015 08:00:00 AM,Tuesday,Aug,11,2015,8,8,11,2015,BURGLARY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1006998,234379,"(40.8099709850001, -73.9178263009999)"
995462,cba1d47,08/11/2015 08:00:00 AM,Tuesday,Aug,11,2015,8,8,11,2015,FELONY ASSAULT,FELONY,U,44,BRONX,N.Y. POLICE DEPT,1009063,246911,"(40.8443621800001, -73.910320331)"
995466,d129579e,02/12/2015 04:30:00 PM,Thursday,Feb,12,2015,16,2,12,2015,BURGLARY,FELONY,E,49,BRONX,N.Y. POLICE DEPT,1021835,253096,"(40.8612930260001, -73.864124136)"
995473,96892d4e,02/12/2015 05:00:00 PM,Thursday,Feb,12,2015,17,2,13,2015,BURGLARY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1024161,251243,"(40.8561968930001, -73.8557262269999)"
995475,b90ac4e4,02/12/2015 05:05:00 PM,Thursday,Feb,12,2015,17,2,12,2015,ROBBERY,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1026172,258110,"(40.87503538, -73.8484136719999)"
995477,783ecc9a,02/12/2015 05:25:00 PM,Thursday,Feb,12,2015,17,2,12,2015,GRAND LARCENY,FELONY,D,47,BRONX,N.Y. POLICE DEPT,1026736,258842,"(40.8770417960001, -73.84636964)"
995481,510d9add,02/12/2015 05:45:00 PM,Thursday,Feb,12,2015,17,2,16,2015,GRAND LARCENY,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1009385,257779,"(40.8741906550001, -73.909115781)"
995486,fb980b92,05/04/2015 06:00:00 PM,Monday,May,4,2015,18,5,5,2015,FELONY ASSAULT,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1022362,257252,"(40.8726977110001, -73.862195293)"
995490,98d0ec20,05/04/2015 06:15:00 PM,Monday,May,4,2015,18,5,4,2015,GRAND LARCENY,FELONY,C,52,BRONX,N.Y. POLICE DEPT,1011918,255536,"(40.8680267340001, -73.899965971)"
995494,7da0befc,05/04/2015 06:30:00 PM,Monday,May,4,2015,18,5,4,2015,FELONY ASSAULT,FELONY,C,41,BRONX,N.Y. POLICE DEPT,1015161,237028,"(40.8172169580001, -73.8883260109999)"
995495,3a00c42c,05/04/2015 06:30:00 PM,Monday,May,4,2015,18,5,4,2015,FELONY ASSAULT,FELONY,C,41,BRONX,N.Y. POLICE DEPT,1015161,237028,"(40.8172169580001, -73.8883260109999)"
